,mRNA_name,mRNA_score,mRNA_label
12454,CT45A3,0.999313235282898,0.0
12455,ELAC1,0.999313235282898,0.0
12456,RAB40B,0.999313235282898,0.0
12457,ARL17A,0.999313235282898,0.0
12458,INPP5B,0.9993131160736084,0.0
12459,F8A1,0.9993131160736084,0.0
12460,NUTM2D,0.9993131160736084,0.0
12461,TBC1D3K,0.9993129968643188,0.0
12462,ZBTB42,0.9993128776550293,0.0
12463,ADCY2,0.9993127584457397,0.0
12464,EXOSC7,0.9993127584457397,0.0
12465,MAP2K5,0.9993126392364502,0.0
12466,TIRAP,0.9993126392364502,0.0
12467,ACOT4,0.9993124008178711,0.0
12468,MAPKAPK2,0.9993124008178711,0.0
12469,DNAJC5,0.9993124008178711,0.0
12470,GIN1,0.9993124008178711,0.0
12471,CNTD1,0.9993122816085815,0.0
12472,DHX29,0.999312162399292,0.0
12473,RPN2,0.999312162399292,0.0
12474,MTMR10,0.9993120431900024,0.0
12475,EXOSC2,0.9993120431900024,0.0
12476,ANGPT2,0.9993120431900024,1.0
12477,MYL5,0.9993120431900024,0.0
12478,ZNF445,0.9993119239807129,0.0
12479,PNLIPRP1,0.9993119239807129,0.0
12480,DEFB1,0.9993119239807129,0.0
12481,ARID4A,0.9993118047714233,0.0
12482,CHCHD5,0.9993118047714233,0.0
12483,WDPCP,0.9993116855621338,0.0
12484,STK32C,0.9993115663528442,0.0
12485,XG,0.9993114471435547,0.0
12486,IPO11,0.9993114471435547,0.0
12487,RPRD2,0.9993114471435547,0.0
12488,TCF7,0.9993114471435547,0.0
12489,NBPF3,0.9993113279342651,0.0
12490,CHCHD6,0.9993113279342651,0.0
12491,TCF19,0.999311089515686,0.0
12492,PCDHB1,0.999311089515686,0.0
12493,TSGA10,0.9993109703063965,0.0
12494,HSFX3,0.9993109703063965,0.0
12495,SMIM38,0.9993109703063965,0.0
12496,CCDC113,0.9993109703063965,0.0
12497,AGO3,0.9993109703063965,0.0
12498,TMTC4,0.9993108510971069,0.0
12499,NBPF26,0.9993108510971069,0.0
12500,CRYZL1,0.9993106126785278,0.0
12501,CD8B,0.9993104934692383,0.0
12502,ZBTB6,0.9993104934692383,0.0
12503,MRPL53,0.9993104934692383,0.0
12504,TBC1D5,0.9993103742599487,0.0
12505,SDAD1,0.9993103742599487,0.0
12506,PIGN,0.9993103742599487,0.0
12507,PSME4,0.9993102550506592,0.0
12508,OR2T6,0.9993102550506592,0.0
12509,BTN2A2,0.9993102550506592,0.0
12510,THAP7,0.9993101358413696,0.0
12511,DAZ3,0.9993101358413696,0.0
12512,EPHX1,0.9993100166320801,0.0
12513,C8orf89,0.9993100166320801,0.0
12514,MON1A,0.9993098974227905,0.0
12515,OR14A2,0.9993098974227905,0.0
12516,NUB1,0.999309778213501,0.0
12517,PTBP1,0.999309778213501,0.0
12518,TMEM160,0.999309778213501,0.0
12519,CENPVL2,0.999309778213501,0.0
12520,ZNF484,0.9993096590042114,0.0
12521,ABCC12,0.9993095397949219,0.0
12522,TRAP1,0.9993095397949219,0.0
12523,PCNX3,0.9993095397949219,0.0
12524,PRAC2,0.9993095397949219,0.0
12525,ZNF454,0.9993095397949219,0.0
12526,LCLAT1,0.9993094205856323,0.0
12527,LTO1,0.9993091821670532,0.0
12528,CHD1L,0.9993091821670532,0.0
12529,OPTN,0.9993091821670532,0.0
12530,EMC7,0.9993091821670532,0.0
12531,SCN4B,0.9993090629577637,0.0
12532,PNPLA8,0.9993090629577637,0.0
12533,TIPRL,0.9993089437484741,0.0
12534,FAM156B,0.9993089437484741,0.0
12535,NCAPD3,0.9993089437484741,0.0
12536,GPX5,0.9993089437484741,0.0
12537,TOP3B,0.9993089437484741,0.0
12538,OR2L3,0.9993088245391846,0.0
12539,PABPN1,0.9993088245391846,0.0
12540,CABP5,0.9993088245391846,0.0
12541,FBLN5,0.999308705329895,0.0
12542,TYW1B,0.9993085861206055,0.0
12543,TPST1,0.9993085861206055,0.0
12544,CELA2B,0.9993084669113159,0.0
12545,GOLGA6L7,0.9993084669113159,0.0
12546,DAZ2,0.9993084669113159,0.0
12547,TEX10,0.9993084669113159,0.0
12548,LRRC47,0.9993084669113159,0.0
12549,GUCY2F,0.9993083477020264,0.0
12550,SATL1,0.9993083477020264,0.0
12551,ICE2,0.9993083477020264,0.0
12552,RAB43,0.9993082284927368,0.0
12553,KRT222,0.9993082284927368,0.0
12554,RXRB,0.9993082284927368,0.0
12555,FPGT-TNNI3K,0.9993082284927368,0.0
12556,STK35,0.9993081092834473,0.0
12557,ARMC9,0.9993079900741577,0.0
12558,OR51M1,0.9993079900741577,0.0
12559,C1orf185,0.9993078708648682,0.0
12560,ACOT13,0.9993078708648682,0.0
12561,GSDME,0.9993078708648682,0.0
12562,SIGMAR1,0.9993078708648682,0.0
12563,ARPC4-TTLL3,0.9993077516555786,0.0
12564,CCDC169,0.9993077516555786,0.0
12565,RGL2,0.9993076324462891,0.0
12566,OR2T5,0.9993076324462891,0.0
12567,FBXO9,0.9993075132369995,0.0
12568,AKR1C8P,0.9993072748184204,0.0
12569,ACIN1,0.9993071556091309,0.0
12570,MED30,0.9993071556091309,0.0
12571,TEX35,0.9993071556091309,0.0
12572,MAGED4,0.9993071556091309,0.0
12573,ZNF774,0.9993070363998413,0.0
12574,ATAD3A,0.9993070363998413,0.0
12575,NYX,0.9993069171905518,1.0
12576,ZNF442,0.9993069171905518,0.0
12577,FHL2,0.9993067979812622,0.0
12578,WDR25,0.9993067979812622,0.0
12579,CCDC93,0.9993067979812622,0.0
12580,PRELID3B,0.9993067979812622,0.0
12581,TMPRSS7,0.9993066787719727,0.0
12582,ZMYM6,0.9993066787719727,0.0
12583,PRICKLE4,0.9993066787719727,0.0
12584,KIAA1328,0.9993066787719727,0.0
12585,KIAA1614,0.9993066787719727,0.0
12586,HMCES,0.9993065595626831,0.0
12587,BLOC1S1,0.999306321144104,0.0
12588,CD14,0.999306321144104,0.0
12589,CCDC105,0.9993062019348145,0.0
12590,ACOT6,0.9993062019348145,0.0
12591,ABCC10,0.9993060827255249,0.0
12592,SUPV3L1,0.9993059635162354,0.0
12593,KANK3,0.9993059635162354,0.0
12594,IL13,0.9993059635162354,0.0
12595,DOK1,0.9993058443069458,0.0
12596,DERL3,0.9993058443069458,0.0
12597,SEC14L2,0.9993057250976562,1.0
12598,SRSF9,0.9993056058883667,0.0
12599,ZNF175,0.9993056058883667,0.0
12600,CLDN20,0.9993056058883667,0.0
12601,C19orf71,0.9993054866790771,0.0
12602,RAB6B,0.9993054866790771,0.0
12603,NKX2-8,0.9993053674697876,0.0
12604,HSF1,0.9993053674697876,0.0
12605,B4GALT1,0.999305248260498,0.0
12606,KCNT2,0.999305248260498,0.0
12607,SPATA5,0.9993051290512085,0.0
12608,SMIM10L1,0.9993051290512085,0.0
12609,OSBPL2,0.999305009841919,0.0
12610,C6orf89,0.9993047714233398,0.0
12611,UBE2E1,0.9993047714233398,0.0
12612,OR5K2,0.9993047714233398,0.0
12613,RD3,0.9993046522140503,0.0
12614,TIMM23B,0.9993046522140503,0.0
12615,TMEM41A,0.9993044137954712,0.0
12616,KLHL10,0.9993041753768921,0.0
12617,KLHL20,0.9993040561676025,0.0
12618,C11orf91,0.999303936958313,0.0
12619,H3-3B,0.999303936958313,0.0
12620,DEFB132,0.999303936958313,0.0
12621,CACYBP,0.999303936958313,0.0
12622,DAZ4,0.9993038177490234,0.0
12623,ZNF891,0.9993038177490234,0.0
12624,AWAT1,0.9993038177490234,0.0
12625,H4C2,0.9993038177490234,0.0
12626,POTEJ,0.9993038177490234,0.0
12627,TALDO1,0.9993036985397339,0.0
12628,NEK10,0.9993035793304443,0.0
12629,FAM178B,0.9993035793304443,0.0
12630,ZFYVE21,0.9993034601211548,0.0
12631,ROPN1,0.9993034601211548,0.0
12632,GCK,0.9993033409118652,0.0
12633,FCHO1,0.9993032217025757,0.0
12634,ELMOD1,0.9993032217025757,0.0
12635,S100A14,0.9993032217025757,1.0
12636,ADAM21,0.9993032217025757,0.0
12637,ACOXL,0.9993029832839966,0.0
12638,ATP6V0E2,0.9993029832839966,0.0
12639,ROBO1,0.9993029832839966,0.0
12640,ELP4,0.999302864074707,0.0
12641,CCDC33,0.9993027448654175,0.0
12642,KCNK16,0.9993027448654175,0.0
12643,UBA3,0.9993027448654175,0.0
12644,ESYT3,0.9993027448654175,0.0
12645,SLC37A4,0.9993027448654175,0.0
12646,OR2T4,0.9993026256561279,0.0
12647,C1orf94,0.9993025064468384,0.0
12648,UBA2,0.9993025064468384,0.0
12649,PCDHA1,0.9993023872375488,0.0
12650,KIF20B,0.9993023872375488,0.0
12651,PTPN9,0.9993022680282593,0.0
12652,RPRM,0.9993022680282593,0.0
12653,WDR45,0.9993022680282593,0.0
12654,CDX4,0.9993022680282593,0.0
12655,INO80C,0.9993022680282593,0.0
12656,FAM166B,0.9993019104003906,0.0
12657,TVP23A,0.9993019104003906,0.0
12658,ZNF573,0.9993019104003906,0.0
12659,ZDHHC18,0.9993016719818115,0.0
12660,IRGM,0.9993016719818115,0.0
12661,DAZ1,0.9993016719818115,0.0
12662,FAM122C,0.9993016719818115,0.0
12663,ZNF8,0.9993016719818115,0.0
12664,DKKL1,0.999301552772522,0.0
12665,NICN1,0.999301552772522,0.0
12666,EPHA3,0.9993014335632324,0.0
12667,ZNF226,0.9993014335632324,0.0
12668,SMAD1,0.9993014335632324,0.0
12669,TDGF1,0.9993014335632324,0.0
12670,LRRC8D,0.9993013143539429,0.0
12671,FEZ2,0.9993013143539429,0.0
12672,YJEFN3,0.9993013143539429,0.0
12673,ZNF888,0.9993011951446533,0.0
12674,NDUFB8,0.9993010759353638,0.0
12675,NEUROD6,0.9993010759353638,0.0
12676,NBPF9,0.9993008375167847,0.0
12677,CAMK2N1,0.9993007183074951,0.0
12678,TRIB3,0.9993007183074951,0.0
12679,NEK8,0.9993007183074951,0.0
12680,BABAM1,0.9993007183074951,0.0
12681,ELAVL4,0.9993005990982056,0.0
12682,MYCL,0.999300479888916,0.0
12683,CNKSR3,0.999300479888916,0.0
12684,SNRPC,0.9993003606796265,0.0
12685,KLK1,0.9993002414703369,0.0
12686,NELL1,0.9993002414703369,0.0
12687,IGF2BP3,0.9993002414703369,0.0
12688,CUL7,0.9993002414703369,0.0
12689,RBBP9,0.9993001222610474,0.0
12690,XYLB,0.9993001222610474,0.0
12691,BCL3,0.9993001222610474,0.0
12692,FOXO4,0.9993001222610474,0.0
12693,TRDMT1,0.9993000030517578,0.0
12694,ENOPH1,0.9993000030517578,0.0
12695,MTHFD1L,0.9993000030517578,0.0
12696,MGAT3,0.9993000030517578,0.0
12697,NELFCD,0.9992998838424683,0.0
12698,SRRD,0.9992998838424683,0.0
12699,DRGX,0.9992996454238892,0.0
12700,SERF1B,0.9992996454238892,0.0
12701,FAM234A,0.9992996454238892,0.0
12702,MTA1,0.9992995262145996,0.0
12703,ITPR3,0.9992995262145996,0.0
12704,ANKUB1,0.9992994070053101,0.0
12705,HSP90AB1,0.9992994070053101,0.0
12706,MRPS5,0.9992992877960205,0.0
12707,TNFSF18,0.9992992877960205,0.0
12708,TRAPPC6B,0.999299168586731,0.0
12709,MLH1,0.9992990493774414,0.0
12710,POLR3F,0.9992990493774414,0.0
12711,IL2RA,0.9992989301681519,0.0
12712,EMC3,0.9992989301681519,0.0
12713,EIF1B,0.9992988109588623,0.0
12714,KRTAP5-10,0.9992988109588623,0.0
12715,NACC1,0.9992988109588623,0.0
12716,DCST1,0.9992986917495728,0.0
12717,KLRC1,0.9992986917495728,0.0
12718,GAGE1,0.9992986917495728,0.0
12719,CLPTM1L,0.9992986917495728,0.0
12720,ELAPOR2,0.9992985725402832,0.0
12721,ADIPOR1,0.9992985725402832,0.0
12722,VEZT,0.9992985725402832,0.0
12723,PROKR2,0.9992984533309937,0.0
12724,TLR9,0.9992983341217041,0.0
12725,PCBP4,0.9992982149124146,0.0
12726,BSN,0.9992982149124146,0.0
12727,IRX1,0.999298095703125,0.0
12728,MGA,0.999298095703125,0.0
12729,CGREF1,0.999298095703125,0.0
12730,PCNX4,0.999298095703125,0.0
12731,BYSL,0.999298095703125,0.0
12732,MCM3,0.9992978572845459,0.0
12733,LTBP1,0.9992978572845459,0.0
12734,SNIP1,0.9992976188659668,0.0
12735,KPNB1,0.9992974996566772,0.0
12736,EFHC2,0.9992974996566772,0.0
12737,C1D,0.9992974996566772,0.0
12738,FITM2,0.9992973804473877,0.0
12739,SPIN2A,0.9992973804473877,0.0
12740,TRIM42,0.9992973804473877,0.0
12741,NRP2,0.9992973804473877,0.0
12742,CCDC191,0.9992972612380981,0.0
12743,BABAM2,0.9992972612380981,0.0
12744,SFXN1,0.9992972612380981,0.0
12745,ABCB8,0.999297022819519,0.0
12746,IQCG,0.999297022819519,0.0
12747,UBE2V1,0.9992967844009399,0.0
12748,NOC2L,0.9992967844009399,0.0
12749,TPRX1,0.9992967844009399,0.0
12750,TKT,0.9992967844009399,0.0
12751,GBF1,0.9992966651916504,0.0
12752,SLX1B,0.9992964267730713,0.0
12753,KCNRG,0.9992964267730713,0.0
12754,SPAAR,0.9992964267730713,0.0
12755,FANCF,0.9992963075637817,1.0
12756,PSMD4,0.9992963075637817,0.0
12757,CCN6,0.9992961883544922,0.0
12758,TNFRSF10C,0.9992961883544922,0.0
12759,TINF2,0.9992960691452026,0.0
12760,SLC3A2,0.9992960691452026,0.0
12761,IRF2,0.9992960691452026,0.0
12762,RASGRP1,0.9992959499359131,0.0
12763,SNCAIP,0.9992959499359131,0.0
12764,RTEL1,0.9992959499359131,0.0
12765,OPA1,0.9992959499359131,0.0
12766,CCDC126,0.9992959499359131,0.0
12767,STPG3,0.999295711517334,0.0
12768,FKBPL,0.999295711517334,0.0
12769,PARS2,0.999295711517334,0.0
12770,NAA11,0.9992955923080444,0.0
12771,FAS,0.9992955923080444,0.0
12772,NSUN2,0.9992955923080444,0.0
12773,BSCL2,0.9992954730987549,0.0
12774,ZNF354B,0.9992954730987549,0.0
12775,OR2V2,0.9992954730987549,0.0
12776,MRPL40,0.9992953538894653,0.0
12777,SHISA5,0.9992953538894653,0.0
12778,TENM4,0.9992953538894653,0.0
12779,TRUB1,0.9992953538894653,0.0
12780,PEX2,0.9992952346801758,0.0
12781,MGST3,0.9992952346801758,0.0
12782,FMO2,0.9992952346801758,0.0
12783,C3orf80,0.9992949962615967,0.0
12784,NOXA1,0.9992949962615967,0.0
12785,OR2M2,0.9992949962615967,0.0
12786,ATE1,0.9992949962615967,0.0
12787,RETNLB,0.9992949962615967,0.0
12788,FASLG,0.9992948770523071,0.0
12789,CCDC146,0.9992948770523071,0.0
12790,CLEC3A,0.9992947578430176,0.0
12791,NTNG2,0.9992947578430176,0.0
12792,NTN3,0.999294638633728,0.0
12793,B3GAT2,0.999294638633728,0.0
12794,ZNF16,0.999294638633728,0.0
12795,CAMKK1,0.9992945194244385,0.0
12796,TNS4,0.9992944002151489,0.0
12797,AP003071.5,0.9992944002151489,0.0
12798,RBM38,0.9992942810058594,0.0
12799,CSNK1D,0.9992942810058594,0.0
12800,FBXO22,0.9992941617965698,0.0
12801,SPSB4,0.9992941617965698,0.0
12802,MAN1B1,0.9992941617965698,0.0
12803,COX10,0.9992941617965698,0.0
12804,SPTA1,0.9992940425872803,0.0
12805,LGI1,0.9992940425872803,0.0
12806,NEMF,0.9992940425872803,0.0
12807,NEDD1,0.9992939233779907,0.0
12808,SOX14,0.9992939233779907,0.0
12809,PNPLA1,0.9992939233779907,0.0
12810,SRSF12,0.9992939233779907,0.0
12811,ONECUT2,0.9992938041687012,0.0
12812,TMEM65,0.9992936849594116,0.0
12813,F10,0.9992936849594116,0.0
12814,RAB2B,0.9992935657501221,0.0
12815,LRSAM1,0.9992935657501221,0.0
12816,CDCA4,0.9992934465408325,0.0
12817,ALOX5,0.999293327331543,0.0
12818,PRKD2,0.9992932081222534,0.0
12819,ARHGEF5,0.9992927312850952,0.0
12820,ZNF768,0.9992927312850952,0.0
12821,EID2,0.9992927312850952,0.0
12822,MATN3,0.9992924928665161,0.0
12823,ERAS,0.9992924928665161,0.0
12824,MED16,0.9992920160293579,0.0
12825,YEATS2,0.9992920160293579,0.0
12826,AIRE,0.9992918968200684,0.0
12827,NOS1AP,0.9992918968200684,0.0
12828,EAF1,0.9992918968200684,0.0
12829,HLA-DPA1,0.9992917776107788,0.0
12830,SLC25A11,0.9992917776107788,0.0
12831,MAGEC3,0.9992916584014893,0.0
12832,NECAB3,0.9992915391921997,0.0
12833,PDK1,0.9992915391921997,0.0
12834,OASL,0.9992914199829102,0.0
12835,HOATZ,0.9992914199829102,0.0
12836,MT4,0.9992914199829102,0.0
12837,OR6F1,0.9992914199829102,0.0
12838,RPP38,0.9992914199829102,0.0
12839,MARS1,0.9992913007736206,0.0
12840,ZNF131,0.9992913007736206,0.0
12841,PSTK,0.999291181564331,0.0
12842,CCDC9B,0.999291181564331,0.0
12843,FAM189B,0.999291181564331,0.0
12844,PPP1R3F,0.999291181564331,0.0
12845,ZDHHC20,0.999291181564331,0.0
12846,TNPO1,0.999291181564331,0.0
12847,ZNF611,0.9992910623550415,0.0
12848,ZNF585A,0.9992910623550415,0.0
12849,SDF2,0.999290943145752,0.0
12850,TIGD2,0.999290943145752,0.0
12851,NPHP1,0.999290943145752,0.0
12852,ADAM28,0.9992908239364624,0.0
12853,NUP37,0.9992907047271729,0.0
12854,BFAR,0.9992907047271729,0.0
12855,BMPR1B,0.9992905855178833,0.0
12856,PCDHGC3,0.9992905855178833,0.0
12857,DUSP21,0.9992905855178833,0.0
12858,HEATR5A,0.9992904663085938,0.0
12859,ZNF92,0.9992904663085938,0.0
12860,SOX17,0.9992904663085938,0.0
12861,ANAPC11,0.9992904663085938,0.0
12862,CARTPT,0.9992904663085938,0.0
12863,XRCC6,0.9992903470993042,0.0
12864,UBD,0.9992903470993042,0.0
12865,NOTCH2NLC,0.9992903470993042,0.0
12866,ACTR3B,0.9992903470993042,0.0
12867,TNFSF15,0.9992902278900146,0.0
12868,KCNG3,0.9992899894714355,0.0
12869,GAREM2,0.9992899894714355,0.0
12870,CYP2C18,0.9992899894714355,0.0
12871,CSAG2,0.9992899894714355,0.0
12872,PCIF1,0.9992899894714355,0.0
12873,SLC25A19,0.999289870262146,0.0
12874,NAT16,0.999289870262146,0.0
12875,KCNH7,0.9992897510528564,0.0
12876,TEX29,0.9992897510528564,0.0
12877,COQ9,0.9992897510528564,0.0
12878,GLYCTK,0.9992895126342773,0.0
12879,GTPBP2,0.9992895126342773,0.0
12880,PRDM4,0.9992893934249878,0.0
12881,TFIP11,0.9992893934249878,0.0
12882,C3AR1,0.9992893934249878,0.0
12883,H1-4,0.9992892742156982,1.0
12884,FAM155A,0.9992892742156982,0.0
12885,STAMBP,0.9992892742156982,0.0
12886,CHPT1,0.9992891550064087,0.0
12887,TMEM154,0.9992891550064087,0.0
12888,CEP76,0.9992891550064087,0.0
12889,ANKRD33,0.9992890357971191,0.0
12890,STAT1,0.9992890357971191,0.0
12891,NUBPL,0.9992890357971191,0.0
12892,ZNF546,0.9992890357971191,0.0
12893,PGP,0.9992889165878296,0.0
12894,POU2F2,0.99928879737854,0.0
12895,SPG11,0.99928879737854,0.0
12896,SSX2,0.99928879737854,0.0
12897,ZNF17,0.9992886781692505,0.0
12898,ARMCX3,0.9992886781692505,0.0
12899,CYTH4,0.9992885589599609,0.0
12900,OCM,0.9992884397506714,0.0
12901,TUBB6,0.9992883801460266,0.0
12902,C9orf57,0.9992883801460266,0.0
12903,GOLGA7B,0.9992882609367371,0.0
12904,RUNX3,0.9992882609367371,1.0
12905,FBXL16,0.9992881417274475,0.0
12906,TMEM74,0.9992881417274475,0.0
12907,ZNF596,0.999288022518158,0.0
12908,SFTA2,0.9992879033088684,0.0
12909,ZSWIM1,0.9992879033088684,0.0
12910,C1orf162,0.9992877840995789,0.0
12911,TMPRSS9,0.9992877840995789,0.0
12912,SH3D21,0.9992877840995789,0.0
12913,UCK2,0.9992877840995789,1.0
12914,TRIM41,0.9992877840995789,0.0
12915,ATXN7L1,0.9992876648902893,0.0
12916,APOC4-APOC2,0.9992876648902893,0.0
12917,RELN,0.9992875456809998,0.0
12918,SFXN4,0.9992874264717102,0.0
12919,KIAA1549,0.9992874264717102,0.0
12920,EMP3,0.9992874264717102,0.0
12921,TRNAU1AP,0.9992873072624207,0.0
12922,ADH6,0.9992873072624207,0.0
12923,ZSCAN20,0.9992871880531311,0.0
12924,TMPPE,0.9992871880531311,0.0
12925,C3orf33,0.9992871880531311,0.0
12926,ZNF691,0.9992871880531311,0.0
12927,PSEN2,0.9992870688438416,0.0
12928,ACTN2,0.9992870688438416,0.0
12929,CLRN1,0.9992870688438416,0.0
12930,ENTPD3,0.999286949634552,0.0
12931,FBXO16,0.999286949634552,0.0
12932,FAM210B,0.9992868304252625,0.0
12933,TLCD5,0.9992868304252625,0.0
12934,FBLIM1,0.9992867112159729,0.0
12935,CDK5,0.9992867112159729,0.0
12936,ACOD1,0.9992867112159729,0.0
12937,ADAMTS17,0.9992867112159729,0.0
12938,IL36A,0.9992865920066833,0.0
12939,RASAL3,0.9992864727973938,0.0
12940,MIGA1,0.9992864727973938,0.0
12941,RBP7,0.9992863535881042,0.0
12942,GPR18,0.9992863535881042,0.0
12943,GMEB1,0.9992862343788147,0.0
12944,BHMT2,0.9992862343788147,0.0
12945,ERN2,0.9992862343788147,0.0
12946,RALB,0.9992862343788147,0.0
12947,EFCAB8,0.9992859959602356,0.0
12948,SLC41A1,0.9992857575416565,0.0
12949,CCNP,0.9992857575416565,0.0
12950,PLXNB3,0.9992857575416565,0.0
12951,ARHGAP22,0.9992856383323669,0.0
12952,AURKA,0.9992856383323669,1.0
12953,VRK3,0.9992855191230774,0.0
12954,NUDT17,0.9992855191230774,0.0
12955,ZNF670,0.9992855191230774,0.0
12956,DPH3,0.9992853999137878,0.0
12957,REM2,0.9992853999137878,0.0
12958,COQ4,0.9992852807044983,0.0
12959,GABRE,0.9992852807044983,0.0
12960,C13orf46,0.9992851614952087,0.0
12961,MLLT11,0.9992851614952087,0.0
12962,C1QTNF9B,0.9992851614952087,0.0
12963,GALR2,0.9992851614952087,0.0
12964,PHC3,0.9992851614952087,0.0
12965,DIMT1,0.9992851614952087,0.0
12966,PTGFRN,0.9992850422859192,0.0
12967,FGD2,0.9992850422859192,0.0
12968,FSBP,0.9992849230766296,0.0
12969,SPIN3,0.9992849230766296,0.0
12970,HCAR3,0.9992848038673401,0.0
12971,H1-1,0.9992846846580505,0.0
12972,TMEM140,0.9992846846580505,0.0
12973,ZNF628,0.9992846846580505,0.0
12974,AKNA,0.9992846846580505,0.0
12975,LRRC37A3,0.999284565448761,0.0
12976,FAM240C,0.999284565448761,0.0
12977,PYGL,0.9992844462394714,0.0
12978,IFI27,0.9992843270301819,0.0
12979,SNRPB,0.9992843270301819,0.0
12980,TBC1D10A,0.9992843270301819,0.0
12981,TRPC7,0.9992843270301819,0.0
12982,RASIP1,0.9992842078208923,0.0
12983,PSD3,0.9992842078208923,0.0
12984,EPS8L2,0.9992842078208923,0.0
12985,NLE1,0.9992842078208923,0.0
12986,CDKAL1,0.9992842078208923,0.0
12987,CCDC54,0.9992840886116028,0.0
12988,HINFP,0.9992840886116028,0.0
12989,SERPINA7,0.9992840886116028,0.0
12990,ATP13A4,0.9992840886116028,0.0
12991,POLA1,0.9992839694023132,0.0
12992,FN1,0.9992839694023132,0.0
12993,GPATCH3,0.9992838501930237,1.0
12994,MRFAP1L1,0.9992838501930237,0.0
12995,PCSK9,0.9992838501930237,0.0
12996,ATL1,0.9992837309837341,0.0
12997,KPNA2,0.9992837309837341,1.0
12998,KCTD5,0.9992837309837341,0.0
12999,GTF2F1,0.9992836117744446,0.0
13000,IER5,0.9992836117744446,0.0
13001,SLAIN2,0.999283492565155,0.0
13002,EVA1A,0.999283492565155,0.0
13003,SLC9C2,0.9992832541465759,0.0
13004,NOL11,0.9992831349372864,0.0
13005,DDA1,0.9992831349372864,0.0
13006,CNTN2,0.9992831349372864,0.0
13007,COX4I2,0.9992831349372864,0.0
13008,TOMM20L,0.9992830157279968,0.0
13009,CRYBB3,0.9992830157279968,0.0
13010,NBEA,0.9992828965187073,0.0
13011,TEX2,0.9992827773094177,0.0
13012,POMC,0.9992826581001282,0.0
13013,PIGO,0.9992825388908386,0.0
13014,KIAA1143,0.9992825388908386,0.0
13015,CLDN15,0.9992825388908386,0.0
13016,RIMBP3C,0.9992825388908386,0.0
13017,KCNJ9,0.9992824196815491,0.0
13018,TNMD,0.9992824196815491,0.0
13019,XRN1,0.9992823004722595,0.0
13020,BLOC1S5,0.99928218126297,0.0
13021,PON3,0.99928218126297,0.0
13022,PADI1,0.9992820620536804,0.0
13023,FBXO11,0.9992820620536804,0.0
13024,GP5,0.9992819428443909,0.0
13025,MGAT1,0.9992818236351013,0.0
13026,PPP1R3C,0.9992818236351013,0.0
13027,MTMR7,0.9992818236351013,0.0
13028,PCDH17,0.9992818236351013,0.0
13029,NT5DC2,0.9992815852165222,0.0
13030,SERAC1,0.9992815852165222,0.0
13031,MRPS15,0.9992815852165222,0.0
13032,TWF1,0.9992815852165222,0.0
13033,OCIAD1,0.9992814660072327,0.0
13034,TIMM50,0.9992812275886536,0.0
13035,MAP2K7,0.9992812275886536,0.0
13036,CT47B1,0.9992812275886536,0.0
13037,CLPP,0.999281108379364,0.0
13038,TOMM40L,0.999281108379364,0.0
13039,DUSP11,0.999281108379364,0.0
13040,CEACAM19,0.9992809891700745,0.0
13041,METTL27,0.9992808699607849,1.0
13042,SCFD2,0.9992808699607849,0.0
13043,SLC6A15,0.9992808699607849,0.0
13044,CSNK1G3,0.9992807507514954,0.0
13045,STARD3,0.9992807507514954,0.0
13046,TEFM,0.9992807507514954,0.0
13047,TMEM229B,0.9992806315422058,0.0
13048,EIF4EBP3,0.9992806315422058,0.0
13049,KIF3A,0.9992806315422058,0.0
13050,CHST8,0.9992806315422058,0.0
13051,AIF1,0.9992805123329163,0.0
13052,ZNF101,0.9992803931236267,0.0
13053,MTFP1,0.9992801547050476,0.0
13054,MCM9,0.9992801547050476,0.0
13055,HRK,0.9992801547050476,0.0
13056,PPP1R3A,0.9992801547050476,0.0
13057,ZBED9,0.9992800354957581,0.0
13058,RPAP1,0.9992800354957581,0.0
13059,DRICH1,0.999279797077179,0.0
13060,SCGN,0.9992795586585999,0.0
13061,DAO,0.9992795586585999,0.0
13062,CAPN15,0.9992793202400208,0.0
13063,MS4A10,0.9992793202400208,0.0
13064,HJV,0.9992792010307312,0.0
13065,ZNF93,0.9992792010307312,0.0
13066,KY,0.9992792010307312,0.0
13067,ANKRD13C,0.9992792010307312,0.0
13068,SRARP,0.9992792010307312,0.0
13069,ARPC1A,0.9992792010307312,0.0
13070,ACTR6,0.9992789626121521,0.0
13071,MOS,0.9992788434028625,0.0
13072,SIPA1,0.9992788434028625,0.0
13073,NID2,0.9992788434028625,0.0
13074,WDFY3,0.999278724193573,0.0
13075,CCL18,0.999278724193573,0.0
13076,USP45,0.9992784857749939,0.0
13077,FCRL5,0.9992784857749939,0.0
13078,ACMSD,0.9992784857749939,0.0
13079,WDR43,0.9992784857749939,0.0
13080,DSTYK,0.9992783665657043,0.0
13081,ZNF865,0.9992783665657043,0.0
13082,FGL1,0.9992783665657043,0.0
13083,KLHL28,0.9992782473564148,0.0
13084,EVL,0.9992782473564148,0.0
13085,CGAS,0.9992780089378357,0.0
13086,APELA,0.9992780089378357,0.0
13087,MYH4,0.9992780089378357,0.0
13088,FAM168A,0.9992778897285461,0.0
